contMencion,contPalabrasConArrDentro,contCaracterEspecial,contSignosPuntucion,contCaracMayusculas,contLetrasRepetidas,contParentesis,contEmojis,contOnomatopeyas,contInterjecciones,contInterpelaciones,contDiminutivos,contAumentativos,contPeroyativos,contSuperlativos,conDeterminantes,contIndeterminados,contDemostrativos,contPronombres1eraPersona,contPronombres2onaPersona,contVerbosSerEstarParecer,contVerbosEnPrimeraPersona,contVerbosEnSegundaPersona,contVerbosIndicativos,contVerbosSubjuntivos,contVerbosPresente,contVerbosImperativo,contVerbosPreterito,contVerbosFuturo,contVerbosCondicional,contVerbosParticipio,contVerbosGerundio,contAdverbiosCantidad,contAdverbiosNegacion,contAdverbiosDuda,contAdjetivosCantidad,insultos,likes,retweets,diaSetmana,hora,seguidors,seguits,violento,KMeans_Clusters
0,0,2,2,27.869,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,28,5,6,4977,7678,5755,0,1
0,0,2,4,13.445,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,3,5,2,5,2,5,2,5,2,0,2,1,1,0,0,1,1,2,0,6,4915,7678,5755,0,0
0,0,3,8,10.227,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6,4810,26,53,0,1
1,0,1,3,14.634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,6,4669,648,889,0,1
0,0,3,10,11.224,2,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,1,0,6,4658,26,53,0,1
2,0,0,4,6.557,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,4627,296,372,1,1
0,0,3,5,6.931,2,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,3,1,3,1,3,1,3,0,0,0,1,0,0,0,0,0,2,0,6,4397,0,0,0,1
0,0,3,7,8.738,2,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,6,4298,84,43,0,1
0,0,4,9,10.169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,16,1,6,4287,2670,957,0,1
1,0,0,6,4.494,3,0,0,3,3,4,0,0,0,0,0,0,0,0,0,1,2,3,3,3,3,2,1,0,0,0,0,0,0,0,0,1,2,2,6,4234,314,507,1,1
0,0,0,3,3.659,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,1,3,2,3,2,3,2,3,0,0,0,0,0,2,0,0,0,1,0,6,4164,102,104,1,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,6,3940,0,0,0,1
0,0,3,8,11.364,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,6,3935,8431,982,0,1
1,0,0,2,0.0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3890,897,709,0,1
2,0,0,7,4.762,11,0,9,1,2,3,0,0,0,0,0,0,0,0,0,1,2,2,4,3,4,2,3,0,0,0,0,0,0,0,0,0,2,0,6,3858,296,372,1,1
1,0,1,5,16.514,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,6,3853,0,0,0,1
0,0,1,4,5.882,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,2,2,0,0,1,0,0,1,0,0,0,6,2,6,3831,519872,213,0,1
2,0,1,4,17.273,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,2,1,2,1,2,1,2,0,0,1,0,0,0,0,0,0,1,0,6,3803,1194,1466,0,1
2,0,0,3,7.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,3566,2928,4999,0,1
1,0,0,11,4.673,8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,3,2,3,2,3,2,3,0,0,0,0,1,1,0,0,0,0,0,6,3333,23,222,0,1
0,0,1,5,9.79,3,0,0,0,0,1,0,0,0,0,1,1,1,0,1,2,4,5,6,5,6,3,2,0,0,0,1,0,1,0,0,3,18,5,6,3225,1105,3394,1,0
1,0,0,2,0.0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,6,2956,836,320,0,1
1,0,1,4,10.169,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,1,6,2742,802,655,0,1
1,0,4,8,16.667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2,6,2542,56,260,0,1
6,2,0,10,9.045,3,0,0,1,3,3,1,0,0,0,2,0,0,0,1,1,3,1,3,1,3,1,2,0,0,1,1,0,0,0,0,2,6,3,6,2401,2402,384,0,1
1,0,0,3,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,6,2160,8,248,0,1
1,0,3,12,16.667,5,0,0,2,2,2,1,0,0,0,2,0,0,0,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,13,1,6,2109,0,0,0,1
1,0,0,2,2.055,0,0,0,1,2,4,0,2,0,0,0,2,0,0,0,2,2,4,4,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,6,1825,115,167,0,1
0,0,1,2,6.796,0,0,0,2,1,3,0,0,0,0,1,0,0,0,0,1,4,4,6,3,6,2,4,0,0,1,1,0,1,0,0,0,305,71,6,1759,16,18,0,0
2,0,0,4,18.182,3,0,4,0,0,2,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,1657,16,18,0,1
0,0,1,1,11.111,1,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,2,1,2,1,2,0,0,1,0,1,0,0,0,0,10,4,6,1374,16,18,0,1
1,0,0,9,1.37,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,6,1345,81,970,1,1
2,0,3,7,11.321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,6,1135,16,18,0,1
0,0,3,6,8.911,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,6,792,0,0,0,1
2,0,0,2,11.765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,6,766,16,18,0,1
0,0,6,13,10.078,5,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,0,2,0,0,0,0,0,6,731,223,0,0,1
2,0,0,4,42.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,648,0,0,0,1
5,0,0,7,4.598,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,6,377,334,538,0,1
1,0,3,8,8.219,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,6,377,675,644,0,1
4,0,0,9,11.268,2,0,0,1,2,3,3,0,0,0,1,2,0,0,0,1,2,1,3,2,4,2,2,0,0,0,0,0,0,0,0,2,0,0,6,137,27,189,0,1
1,0,3,7,12.308,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,6,66,16,18,0,1
5,0,0,7,5.128,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,41,334,538,0,1
0,0,3,10,12.245,2,0,0,2,2,2,0,0,1,0,2,0,0,0,0,0,4,4,4,4,4,4,2,1,0,0,0,0,0,0,0,0,0,0,6,33,8431,982,0,1
1,0,0,3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,2,2,0,1,0,0,0,0,1,0,0,1,0,0,6,17,0,0,0,1
5,0,0,8,4.396,2,0,0,0,1,1,0,2,0,0,0,1,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,10,334,538,0,1
1,0,3,8,8.824,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,2,1,0,5,86374,675,644,0,2
1,0,0,2,4.545,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,1,2,1,1,0,0,0,0,0,0,0,1,0,5,86364,16,18,0,2
5,0,0,11,1.581,2,0,0,4,3,4,0,2,1,0,2,1,0,0,0,2,8,5,10,7,11,7,7,0,0,2,1,0,3,0,0,2,1,0,5,86338,334,538,0,0
1,0,3,6,56.522,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,1,1,0,5,86284,16,18,0,2
5,0,0,14,2.419,3,0,0,2,3,3,0,1,1,0,1,1,0,2,0,0,6,3,9,6,9,6,6,0,0,2,1,0,2,0,0,5,1,0,5,86155,334,538,0,0
5,0,0,7,3.67,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,1,4,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,5,86046,16,18,0,2
1,0,0,6,20.0,0,0,0,2,5,7,2,0,0,0,1,1,1,0,1,4,7,8,9,8,10,5,6,1,0,1,0,0,3,0,0,1,1,0,5,85941,18,15,1,0
5,0,0,10,2.564,2,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,5,3,8,6,8,6,4,0,0,2,0,1,1,0,0,0,0,0,5,85927,334,538,1,0
5,0,0,6,5.714,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,5,85898,3847,361,0,2
1,0,0,1,5.263,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,85845,16,18,0,2
5,0,0,7,3.509,3,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,1,1,3,3,3,3,1,0,0,0,0,0,2,0,0,2,1,0,5,85823,16,18,0,2
5,0,0,8,0.0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,5,3,6,4,6,4,4,0,0,0,2,0,1,0,0,2,3,0,5,85789,1359,208,0,2
5,0,0,8,3.883,2,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,3,5,4,5,4,3,0,0,1,0,0,1,0,0,0,0,0,5,85722,334,538,0,2
1,0,0,6,2.469,4,0,0,0,2,3,0,1,0,0,1,0,0,2,0,1,3,5,6,5,6,2,3,0,0,0,0,0,3,0,0,1,8,1,5,85577,16,18,0,2
2,0,0,5,10.072,0,0,0,2,3,3,1,0,0,0,3,1,0,0,0,2,0,1,2,3,3,1,0,0,0,0,0,0,1,0,0,4,1,0,5,85549,109,227,1,2
1,0,0,8,3.704,1,0,0,2,2,2,1,1,1,0,4,0,0,0,0,0,2,1,5,3,4,3,5,0,0,0,0,0,0,0,0,1,0,0,5,85465,999,1348,0,2
1,0,2,4,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,85404,152,280,0,2
0,0,6,16,11.719,4,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,13,2,5,85260,334063,996,0,2
0,0,3,7,8.738,2,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,4,4,4,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,5,85241,253564,83,0,2
0,0,2,4,1.087,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,2,5,2,5,2,5,0,0,1,0,0,2,0,0,0,1,0,0,7142,178,620,1,4
0,0,5,8,7.377,2,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6150,0,0,1,4
2,0,4,19,1.357,10,0,0,3,5,5,1,1,2,0,2,0,0,0,0,3,3,3,6,3,5,1,4,0,0,0,2,0,0,0,0,3,0,0,0,5326,151,142,1,0
3,0,2,15,2.724,2,0,0,1,2,1,0,0,1,0,3,0,0,0,0,2,0,0,3,4,3,3,1,0,0,0,0,0,0,0,0,4,1,0,0,4965,38,257,1,4
0,0,2,4,3.279,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,3,2,0,4473,14846,13834,1,4
0,0,4,6,5.128,3,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,2,1,2,1,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,4395,0,0,1,4
0,0,1,5,2.679,0,0,0,6,3,2,0,0,1,0,1,4,0,1,1,0,6,3,8,5,8,5,7,0,0,0,0,1,1,0,1,0,1,0,0,3854,77,540,1,0
1,0,1,2,3.226,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,3434,523,372,1,4
1,0,1,5,2.273,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3113,400,4987,1,4
1,0,1,2,1.754,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2932,1224,91,1,4
1,0,1,2,1.695,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2924,1224,91,1,4
1,0,1,2,6.78,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898,1224,91,1,4
0,0,4,10,20.408,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2887,206,745,1,4
1,0,1,2,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2806,264,450,1,4
0,0,2,2,11.111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2773,146,336,1,4
0,0,2,5,3.2,3,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,1,1,2,2,2,2,1,0,0,1,0,0,0,0,0,2,9,6,0,2674,0,0,1,4
0,0,1,4,6.667,0,0,0,1,3,4,0,0,1,1,2,0,0,0,0,2,4,5,7,6,7,4,4,0,0,1,0,0,0,0,0,0,0,0,0,2418,177,421,1,0
0,0,3,3,17.391,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2372,0,0,1,4
0,0,1,4,1.899,1,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,2,1,4,3,4,3,2,0,0,0,0,0,0,0,0,4,1,0,0,2038,93,178,1,4
0,0,14,17,9.048,3,0,0,0,3,1,0,0,2,0,2,1,0,0,0,0,4,1,4,1,4,1,4,0,0,0,0,0,0,0,0,2,2,0,0,1819,247,854,1,4
0,0,1,6,0.741,2,0,0,0,4,2,0,0,2,1,1,2,0,0,1,0,3,3,3,4,3,3,1,0,0,0,0,0,0,0,0,1,3,0,0,1740,424,373,1,4
0,0,4,6,16.667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1570,110,117,1,4
0,0,6,10,6.667,4,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1530,126,168,1,4
0,0,4,4,41.538,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1341,206,745,1,4
2,0,2,6,4.167,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1008,6085,3730,1,4
1,0,1,2,1.515,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,491,1224,91,1,4
1,0,1,2,2.703,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,471,1224,91,1,4
1,0,1,2,3.077,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,455,1224,91,1,4
1,0,1,2,1.493,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,442,1224,91,1,4
1,0,1,2,1.493,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,430,1224,91,1,4
0,0,4,6,9.184,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,5,5,0,427,0,0,1,4
0,0,4,6,2.193,2,0,0,2,3,3,1,0,1,0,2,0,1,0,0,1,5,3,7,5,7,5,6,0,2,0,0,0,0,0,0,2,2,0,0,396,74,504,1,0
1,0,1,2,2.985,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,395,1224,91,1,4
1,0,1,2,6.944,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,388,1224,91,1,4
1,0,1,2,1.493,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,362,1224,91,1,4
1,0,1,2,2.857,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,325,1224,91,1,4
1,0,1,2,1.449,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,274,1224,91,1,4
1,0,1,2,1.471,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,205,1224,91,1,4
1,0,1,2,3.03,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,189,1224,91,1,4
1,0,1,2,2.941,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173,1224,91,1,4
0,0,4,10,12.621,8,0,0,0,1,2,0,1,1,0,0,0,0,0,0,2,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,140,26,146,1,4
0,0,4,8,5.952,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,85739,0,0,1,2
0,0,4,9,5.797,3,0,0,2,4,2,0,1,1,0,1,0,0,0,0,0,1,1,2,2,2,2,1,0,1,0,0,0,1,0,0,1,22,5,6,85457,0,0,1,2
2,0,2,11,4.795,7,0,0,1,2,1,0,0,1,0,1,0,0,0,0,2,4,2,4,3,4,3,3,0,0,0,0,0,0,0,0,2,2,0,6,85455,137,414,1,2
2,2,1,5,0.0,0,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0,3,3,3,3,3,3,3,2,0,0,0,0,1,0,0,1,0,0,6,85385,24,55,1,2
0,0,4,6,5.556,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,85218,7,60,1,2
0,0,2,3,55.932,0,0,0,2,5,3,0,0,1,0,1,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,4,0,6,84898,594,593,1,2
0,0,2,4,4.082,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,84604,255,813,1,2
0,0,4,9,4.861,5,0,0,0,1,2,0,0,1,0,4,0,0,0,0,2,0,1,2,2,3,1,0,0,0,0,0,0,1,0,0,3,1,0,6,84574,0,0,1,2
0,0,1,11,1.471,3,0,0,0,1,1,0,0,1,0,4,0,1,1,0,1,4,4,6,5,6,4,4,0,1,0,0,0,1,0,0,3,0,0,6,84402,45,453,1,2
0,0,1,2,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,1,4,2,4,2,4,0,0,1,1,0,0,0,0,0,0,0,6,84220,0,0,1,2
0,0,3,5,1.554,1,1,0,2,5,3,0,0,1,0,2,0,1,0,0,0,9,6,9,6,9,6,7,0,0,0,3,1,0,0,0,3,1,0,6,83930,97,262,1,0
0,0,4,4,4.918,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,6,83753,243,310,1,2
0,0,4,6,15.217,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,83703,102,104,1,2
0,0,1,5,0.0,1,0,0,2,3,5,0,0,2,0,3,0,0,0,0,4,5,4,8,6,8,4,6,0,0,2,0,0,0,0,0,0,0,0,6,83675,97,148,1,0
1,0,6,12,17.172,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,6,65099,96,82,1,2
0,0,6,10,6.639,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,1,3,1,2,1,2,0,0,0,0,0,0,0,0,3,0,0,6,61812,78,33,0,2
0,0,5,8,5.224,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,4,3,4,3,4,3,2,0,0,0,1,0,0,0,0,0,0,0,6,61570,236,919,0,2
0,0,4,10,0.862,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,5,4,5,4,3,0,0,0,0,0,0,0,0,0,4,2,6,59624,1692,4999,0,2
0,0,5,8,43.82,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,49317,262,715,1,2
0,0,4,9,4.615,3,0,0,1,4,3,0,0,0,0,5,0,0,0,0,1,4,2,9,8,9,7,4,0,1,0,2,0,1,0,0,3,2,1,6,48199,644,1692,1,0
0,0,28,31,12.143,4,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5,5,5,5,5,5,1,0,0,0,0,0,0,0,0,1,1,0,6,47669,442,1544,1,2
0,0,1,3,5.682,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,6,0,0,6,47580,4808,956,1,2
0,0,1,4,3.817,3,0,0,1,2,3,1,1,0,0,1,0,0,0,0,2,4,4,6,4,6,2,3,0,0,1,0,2,0,0,0,0,3,0,6,46336,964,944,0,0
0,0,3,8,8.23,2,0,0,0,2,2,0,1,2,0,2,0,0,0,0,2,5,3,5,2,6,2,3,0,0,0,0,0,0,0,0,1,1,0,6,41557,523,551,1,2
0,0,4,6,11.236,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,6,38383,225,60,0,1
0,0,3,11,2.532,1,0,0,2,4,4,1,1,1,0,1,1,0,0,0,1,6,3,8,6,8,6,4,0,0,1,0,0,2,0,0,0,6,2,6,37911,4403,4585,1,0
0,0,3,4,9.524,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,36784,24,405,1,1
1,1,5,12,3.876,5,0,0,0,2,4,0,0,0,1,3,1,0,0,0,2,7,6,10,8,10,7,4,1,0,1,0,0,3,0,0,2,26,11,6,36418,2314,2173,1,0
0,0,5,13,6.329,3,0,0,1,4,4,0,1,1,0,4,0,0,0,0,1,8,8,10,11,10,9,1,0,0,0,0,0,1,0,0,1,0,0,6,36244,104,138,1,0
0,0,1,3,5.785,4,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,2,1,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,6,36176,944,645,1,1
0,0,2,3,6.742,0,0,0,1,2,2,0,1,1,0,0,1,0,0,0,0,4,2,4,2,4,2,3,0,0,1,0,0,0,0,1,0,0,0,6,36140,370,459,1,2
0,0,1,2,5.714,0,0,0,1,2,1,1,0,0,0,2,1,0,0,0,1,3,2,6,3,5,2,6,1,1,1,1,0,0,0,0,5,0,0,6,36114,87,71,1,0
0,0,1,3,3.378,1,0,0,1,3,3,0,0,1,0,4,1,0,0,0,4,5,4,7,5,8,4,5,0,0,1,1,0,1,0,0,3,4,0,6,36080,944,645,1,0
0,0,1,7,2.609,1,0,0,3,4,4,0,0,1,0,6,0,0,0,0,3,6,4,6,4,6,4,4,0,0,0,2,0,1,0,0,3,0,0,6,36079,64,189,1,0
0,0,1,2,5.952,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,35876,381,546,1,1
0,0,2,3,5.747,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,6,35740,0,0,1,1
0,0,3,8,5.682,3,0,0,0,2,1,1,0,0,0,1,0,1,0,0,1,6,5,8,6,8,5,5,0,0,1,0,2,2,0,0,0,1,0,6,35332,509,316,1,0
0,0,4,12,3.306,3,0,0,0,2,2,0,2,1,0,5,0,0,0,0,1,5,5,5,5,5,5,2,1,0,0,0,0,0,0,0,2,1,0,6,35276,142,64,1,0
1,0,1,5,6.25,1,0,0,2,2,3,1,1,0,0,1,0,0,0,0,1,1,2,3,3,3,2,0,0,0,0,0,0,1,0,0,1,0,0,6,34776,166,318,0,1
0,0,2,2,17.949,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,34761,0,0,0,1
